skill,skill_id,valuation
t00,0,1.440193998822057
t01,1,16.767375439826104
t02,2,8.600270299927942
t03,3,23.286354946766792
t04,4,1.4297463109210327
t05,5,21.798947375814215
t06,6,15.030386980740456
t07,7,14.006679565084898
t08,8,12.12136845723627
t09,9,11.853163425541059
t10,10,5.863935855572894
t11,11,11.431012470023461
t12,12,12.108396113147322
t13,13,10.416630758598668
t14,14,14.908812626303606
t15,15,2.0971906055567917
t16,16,9.499822807874837
t17,17,17.507749281707188
t18,18,1.4273797896857454
t19,19,23.038758588513936
t20,20,20.990034205691178
t21,21,14.510780807892804
t22,22,6.850652297768755
t23,23,7.554246383775928
t24,24,22.638086615903287
