skill,skill_id,valuation
covers &amp; packaging,44,9
sharepoint,132,7
poster design,116,8
polish,115,5
xxx,173,12
arabic,17,5
swedish,142,7
latex,88,12
virtuemart,159,4
invitation design,79,1
simplified chinese (china),134,2
telecommunications engineering,146,8
customer support,47,6
german,70,5
ruby on rails,127,9
electronic forms,57,11
concept design,41,8
robotics,126,3
typography,151,2
product design,119,10
book writing,27,7
music,104,7
mechanical engineering,98,8
engineering,61,10
photo editing,110,6
pcb layout,107,6
system admin,143,7
stationery design,140,9
software testing,137,8
ebooks,53,10
website management,167,5
c# programming,35,8
photoshop design,113,10
script install,129,14
algorithm,11,15
cms,40,10
anything goes,15,10
advertising,8,13
xml,172,9
microsoft access,101,15
microcontroller,100,6
windows desktop,168,7
asterisk pbx,22,9
mac os,93,12
apache,16,9
social networking,135,5
editing,55,11
flyer design,67,11
proofreading,121,11
web hosting,163,6
business analysis,31,6
spanish,138,8
3d rendering,3,11
delphi,51,9
ghostwriting,71,8
sales,128,3
technical writing,145,8
sem / adwords,130,3
perl,109,8
actionscript,7,12
drupal,52,9
database administration,50,12
copy typing,42,11
brochure design,29,7
cad/cam,37,7
3d animation,1,4
blog,26,7
ipad,80,11
3ds max,4,8
transcription,148,6
videography,157,9
bulk marketing,30,5
java,83,7
business cards,32,12
visual basic,160,9
after effects,9,7
shell script,133,1
unix,153,7
pdf,108,9
classifieds posting,39,13
illustration,75,8
banner design,25,9
c programming,34,13
logo design,92,10
.net,0,12
translation,149,6
photoshop,112,9
seo,131,10
html,74,10
iphone,81,10
linux,91,13
php,114,14
animation,14,8
software architecture,136,7
data entry,48,4
website design,166,9
illustrator,76,7
excel,62,12
video services,156,11
copywriting,43,14
word,0,0
mysql,0,0
powerpoint,0,0
graphic design,0,0
electronics,0,0
asp,0,0
sql,0,0
jquery / prototype,0,0
javascript,0,0
data processing,0,0
web search,0,0
link building,0,0
internet marketing,0,0
mathematics,0,0
c++ programming,0,0
joomla,0,0
article rewriting,0,0
articles,0,0
css,0,0
academic writing,0,0
ecommerce,0,0
wordpress,0,0
psd to html,0,0
reviews,0,0
project management,0,0
prestashop,0,0
web scraping,0,0
caricature &amp; cartoons,0,0
game design,0,0
matlab &amp; mathematica,0,0
mobile phone,0,0
android,0,0
embedded software,0,0
flash,0,0
