skill,skill_id,valuation
t00,0,6.213073448961864
t01,1,2.859671696501851
t02,2,1.5251279402073132
t03,3,3.655521301630764
t04,4,12.575302273494792
t05,5,3.7400307371881927
t06,6,18.18954973424252
t07,7,7.4015155271569455
t08,8,6.213133462054919
t09,9,14.500992446544657
t10,10,18.420646649804354
t11,11,5.067330020757381
t12,12,8.725980416366955
t13,13,12.755233680395566
t14,14,3.5125635142945013
t15,15,6.572526996167642
t16,16,12.001700986277461
t17,17,8.350637854585102
t18,18,1.6273323830269082
t19,19,8.90931567907228
t20,20,2.9921271052473974
t21,21,4.180084496775705
t22,22,15.12839460718263
t23,23,12.75816778813033
t24,24,16.496128872790912
t25,25,10.467351110778235
t26,26,16.833494624999346
t27,27,12.3200962019755
t28,28,3.669056140375789
t29,29,15.546085854688258
t30,30,10.557454924702611
t31,31,8.819405694271055
t32,32,3.528360421928012
t33,33,14.430944316903382
t34,34,15.614511318326088
t35,35,18.08795089836029
t36,36,3.5312590034675364
t37,37,12.503206651975871
t38,38,17.24199379843818
t39,39,2.357074480987869
t40,40,16.770037362733532
t41,41,1.6089674126624918
t42,42,4.334952427672626
t43,43,15.893506983899616
t44,44,16.563454761109178
t45,45,6.605921047981061
t46,46,10.381682135135485
t47,47,1.7347838134409388
t48,48,12.158234740389265
t49,49,4.242894154462839
