cost,skills,user_id,user_name
50.0,"['acrobat', 'animation', 'cad', 'corel draw', 'design', 'digital', 'digital painting', 'dreamweaver', 'fireworks', 'flash', 'flash animation', 'graphic design', 'illustration', 'indesign', 'international', 'ms', 'ms office', 'painting', 'photography', 'sculpture', 'web design']",4510.0,w4423
50.0,"['android', 'ios', 'jquery', 'mysql', 'php', 'wordpress']",3938.0,w3865
150.0,"['android', 'appcelerator titanium', 'cocoa', 'cocos2d', 'design', 'ios', 'mobile application development', 'phonegap', 'search engine optimization (seo)', 'seo', 'web application design', 'web design', 'web developer', 'web development']",2743.0,w2697
25.0,"['accounting', 'analysis', 'bookkeeping', 'excel', 'financial accounting', 'financial analysis', 'financial planning', 'modeling', 'ms', 'ms excel', 'presentations', 'technical writing', 'writing']",1270.0,w1253
25.0,"['desktop applications', 'php', 'project management', 'quality assurance', 'testing', 'web testing']",2144.0,w2109
50.0,"['com', 'internet marketing', 'link building', 'reports', 'search engine optimization (seo)', 'seo']",1638.0,w1612
40.0,"['adobe photoshop', 'digital painting']",3090.0,w3036
25.0,"['curriculum development', 'developer', 'editing', 'english', 'fiction', 'french', 'management', 'project management', 'proofreading', 'publishing', 'research', 'self', 'software', 'teaching', 'test', 'translation', 'writing']",3789.0,w3720
25.0,"['access', 'analysis', 'asp', 'basic', 'blogs', 'design', 'english', 'excel', 'focus', 'javascript', 'make', 'management', 'microsoft', 'mobile', 'mobile applications', 'php', 'powerpoint', 'programming', 'rest', 'ruby', 'vba', 'visual basic', 'visual basic.net', 'web development', 'web programming']",3160.0,w3104
50.0,"['css', 'custom software development', 'html', 'javascript', 'jquery', 'php', 'sem', 'seo', 'wordpress']",1717.0,w1688
50.0,"['adobe illustrator', 'adobe photoshop', 'corporate', 'corporate identity', 'dreamweaver', 'html']",3239.0,w3181
50.0,"['acrobat', 'adobe illustrator', 'adobe photoshop', 'advertising', 'banner', 'banner ads', 'brochures', 'css', 'design', 'dreamweaver', 'editing', 'email', 'flash', 'graphic design', 'graphics', 'html', 'image editing', 'indesign', 'logo design', 'powerpoint', 'powerpoint presentations', 'presentations', 'print design', 'web design', 'web graphics']",3272.0,w3213
30.0,"['articles', 'blogging', 'english', 'excel', 'french', 'french translation', 'make', 'powerpoint', 'presentations', 'press releases', 'reports', 'rest', 'translation', 'writing']",575.0,w0563
30.0,"['admin assistant', 'advertising', 'data entry', 'design', 'google places', 'link building', 'logo design', 'marketing', 'microsoft', 'reviews', 'social media marketing', 'translation', 'writing']",1111.0,w1096
250.0,"['access', 'benefits', 'customer service', 'database management', 'design', 'event planning', 'excel', 'html', 'linux', 'management', 'microsoft', 'microsoft word', 'ms', 'outlook', 'page design', 'powerpoint', 'processing', 'reports', 'research', 'skill', 'spreadsheets', 'westlaw']",1448.0,w1430
30.0,"['article writing', 'bpo', 'coaching', 'com', 'customer service', 'excel', 'http', 'interpersonal skills', 'leads', 'microsoft', 'ms', 'ms office', 'outlook', 'reports', 'training', 'typing', 'writing']",3201.0,w3144
100.0,"['.net', 'api', 'asp.net', 'c#', 'devexpress', 'management', 'ms office', 'outlook', 'quickbooks', 'sharepoint', 'software', 'wcf', 'wpf']",4107.0,w4027
180.0,"['asp', 'asp.net', 'c', 'c#', 'design', 'experience design', 'focus', 'forth', 'java', 'joomla', 'magento', 'make', 'php', 'software', 'user experience design', 'wordpress']",2337.0,w2298
25.0,"['digital photography', 'photo editing']",2169.0,w2134
25.0,"['3d', 'ajax', 'analytics', 'android', 'api', 'app development', 'audio editing', 'banner', 'banner design', 'blackberry', 'brochure design', 'concept design', 'content management', 'copywriting', 'corporate', 'corporate identity', 'css', 'data entry', 'database management', 'design', 'dreamweaver', 'ecommerce', 'editing', 'email', 'fireworks', 'flash', 'generator', 'google analytics', 'graphic design', 'html', 'html5', 'illustration', 'indesign', 'ipad', 'iphone', 'java', 'javascript', 'joomla', 'linux', 'live chat', 'logo design', 'magento', 'management', 'marketing', 'mobile', 'mobile applications', 'mysql', 'oscommerce', 'paypal', 'paypal api', 'photoshop coding', 'photoshop design', 'php', 'programming', 'psd', 'psd to html', 'rss', 'seo', 'shopping carts', 'software', 'software development', 'sql', 'templates', 'vbulletin', 'video', 'volusion', 'web design', 'website design', 'wordpress', 'xml', 'zen cart']",1739.0,w1710
