skill,skill_id,valuation
forum posting,68,6
electronic forms,57,4
unity 3d,152,8
user interface / ia,154,5
customer support,47,6
oracle,106,6
invitation design,79,11
typography,151,8
german,70,6
covers &amp; packaging,44,6
korean,87,7
xxx,173,4
robotics,126,8
virtuemart,159,7
travel writing,150,5
arabic,17,7
bootstrap,28,6
polish,115,8
simplified chinese (china),134,7
telecommunications engineering,146,5
latex,88,5
embedded software,60,5
amazon web services,12,8
swedish,142,7
telemarketing,147,8
sharepoint,132,6
ruby on rails,127,9
creative writing,45,8
microsoft exchange,102,9
financial markets,65,6
technical writing,145,6
classifieds posting,39,7
sql,139,5
web hosting,163,8
music,104,3
caricature &amp; cartoons,38,11
delphi,51,4
autocad,24,6
t-shirts,144,2
3d animation,1,7
bulk marketing,30,5
script install,129,7
blog,26,6
drupal,52,5
algorithm,11,9
python,123,3
web search,165,7
psd to html,122,3
software testing,137,8
electronics,58,4
powerpoint,117,6
transcription,148,4
ecommerce,54,7
advertising,8,6
windows desktop,168,3
c++ programming,36,7
voip,162,6
engineering,61,5
mac os,93,6
brochure design,29,7
3ds max,4,7
database administration,50,6
link building,90,6
ebooks,53,2
photo editing,110,9
greek,73,4
sales,128,5
3d modelling,2,3
video broadcasting,155,8
indesign,77,7
statistics,141,6
microsoft access,101,4
windows server,169,3
flyer design,67,7
actionscript,7,6
ghostwriting,71,7
marketing,95,5
mechanical engineering,98,8
business plans,33,7
project management,120,6
pdf,108,3
spanish,138,7
xml,172,7
cms,40,8
leads,89,7
electrical engineering,56,4
reviews,125,8
sem / adwords,130,4
stationery design,140,6
after effects,9,7
game design,69,9
asterisk pbx,22,7
system admin,143,7
finance,64,5
word,170,4
book writing,27,5
cad/cam,37,5
research,124,10
pcb layout,107,5
apache,16,6
jquery / prototype,86,7
copy typing,42,6
website management,167,8
java,83,4
metatrader,99,10
youtube,174,7
ajax,10,4
photoshop design,113,8
microcontroller,100,8
social networking,135,6
accounting,6,3
3d rendering,3,5
editing,55,5
matlab &amp; mathematica,97,7
audio services,23,5
voice talent,161,9
magento,94,7
email marketing,59,6
mathematics,96,9
photography,111,4
graphic design,72,10
html,74,6
mysql,105,5
internet marketing,78,6
illustration,75,6
data entry,48,7
logo design,92,9
articles,20,8
academic writing,5,8
facebook marketing,63,3
copywriting,43,10
joomla,85,2
mobile phone,103,2
photoshop,112,6
.net,0,8
software architecture,136,10
linux,91,7
iphone,81,8
banner design,25,8
web scraping,164,5
video services,156,7
data processing,49,7
php,114,3
excel,62,3
translation,149,7
illustrator,76,7
c programming,34,7
article rewriting,19,5
css,46,7
android,13,5
website design,0,0
javascript,0,0
animation,0,0
videography,0,0
seo,0,0
wordpress,0,0
anything goes,0,0
flash,0,0
proofreading,0,0
c# programming,0,0
virtual assistant,0,0
