skill,skill_id,valuation
customer support,47,7
korean,87,10
embedded software,60,6
xxx,173,9
sharepoint,132,7
poster design,116,5
product design,119,11
covers &amp; packaging,44,11
ruby on rails,127,7
creative writing,45,10
polish,115,8
financial markets,65,12
arduino,18,5
japanese,82,12
swedish,142,9
user interface / ia,154,9
electronic forms,57,11
amazon web services,12,13
telemarketing,147,8
travel writing,150,3
t-shirts,144,11
autocad,24,13
script install,129,11
apache,16,12
cms,40,10
pdf,108,7
research,124,11
python,123,5
metatrader,99,12
videography,157,15
xml,172,11
youtube,174,6
flyer design,67,15
greek,73,8
sql,139,13
web search,165,8
classifieds posting,39,14
database administration,50,8
prestashop,118,7
magento,94,9
business cards,32,8
blog,26,9
ajax,10,15
sales,128,14
brochure design,29,2
finance,64,6
photoshop design,113,5
system admin,143,15
perl,109,10
advertising,8,9
sem / adwords,130,10
statistics,141,11
business analysis,31,10
delphi,51,3
virtual assistant,158,7
cad/cam,37,8
technical writing,145,7
link building,90,10
psd to html,122,13
voice talent,161,16
shell script,133,11
microsoft access,101,8
mac os,93,9
editing,55,11
software testing,137,10
matlab &amp; mathematica,97,10
electrical engineering,56,6
photo editing,110,9
3d animation,1,10
mathematics,96,9
photography,111,7
word,170,9
anything goes,15,10
ebooks,53,11
unix,153,9
stationery design,140,12
caricature &amp; cartoons,38,5
book writing,27,4
c# programming,35,13
powerpoint,117,5
illustration,75,10
animation,14,5
javascript,84,10
data processing,49,11
facebook marketing,63,12
php,114,7
article rewriting,19,6
excel,62,11
software architecture,136,13
android,13,10
website design,166,8
copywriting,43,8
wordpress,171,4
translation,149,12
mysql,105,15
css,46,10
photoshop,112,7
data entry,48,9
.net,0,6
web scraping,164,6
linux,0,0
graphic design,0,0
illustrator,0,0
html,0,0
articles,0,0
academic writing,0,0
logo design,0,0
video services,0,0
3d modelling,0,0
3ds max,0,0
seo,0,0
internet marketing,0,0
marketing,0,0
ecommerce,0,0
flash,0,0
website management,0,0
iphone,0,0
spanish,0,0
proofreading,0,0
ghostwriting,0,0
