skill,skill_id,valuation
amazon web services,12,15
sharepoint,132,13
typography,151,11
robotics,126,14
ruby on rails,127,10
microsoft exchange,102,7
simplified chinese (china),134,13
xxx,173,5
electronic forms,57,10
telemarketing,147,5
forum posting,68,13
japanese,82,13
latex,88,8
travel writing,150,16
telecommunications engineering,146,15
embedded software,60,11
user interface / ia,154,12
oracle,106,6
covers &amp; packaging,44,13
swedish,142,12
social networking,135,10
proofreading,121,13
transcription,148,14
ecommerce,54,14
drupal,52,10
link building,90,13
database administration,50,10
web search,165,15
game design,69,13
photo editing,110,14
cms,40,8
mechanical engineering,98,10
blog,26,11
flyer design,67,11
business plans,33,16
accounting,6,11
pcb layout,107,12
autocad,24,8
business analysis,31,9
c# programming,35,13
leads,89,16
python,123,16
greek,73,9
shell script,133,5
perl,109,10
mathematics,96,16
website management,167,17
music,104,9
stationery design,140,8
system admin,143,13
powerpoint,117,8
pdf,108,11
project management,120,15
editing,55,5
mac os,93,12
microcontroller,100,2
jquery / prototype,86,13
reviews,125,8
sql,139,18
asp,21,3
videography,157,9
t-shirts,144,7
anything goes,15,11
sem / adwords,130,9
xml,172,17
voice talent,161,14
psd to html,122,17
actionscript,7,10
cad/cam,37,8
video broadcasting,155,6
indesign,77,16
finance,64,16
engineering,61,14
prestashop,118,4
3d modelling,2,13
photoshop design,113,7
magento,94,17
statistics,141,14
3d animation,1,15
delphi,51,5
.net,0,15
animation,14,18
data entry,48,13
illustrator,76,6
javascript,84,7
mobile phone,103,10
internet marketing,78,16
photoshop,112,9
c programming,34,4
articles,20,17
translation,149,12
css,46,11
data processing,49,11
software architecture,136,12
logo design,92,9
article rewriting,19,8
facebook marketing,63,15
web scraping,164,15
banner design,25,7
video services,156,9
copywriting,0,0
3d rendering,0,0
php,0,0
mysql,0,0
website design,0,0
flash,0,0
graphic design,0,0
brochure design,0,0
ajax,0,0
after effects,0,0
technical writing,0,0
marketing,0,0
visual basic,0,0
audio services,0,0
spanish,0,0
illustration,0,0
bulk marketing,0,0
linux,0,0
windows desktop,0,0
excel,0,0
wordpress,0,0
html,0,0
android,0,0
software testing,0,0
seo,0,0
ghostwriting,0,0
academic writing,0,0
word,0,0
copy typing,0,0
