skill,skill_id,valuation
t000,0,12.719784079801258
t001,1,12.807253497621307
t002,2,4.307818652470754
t003,3,13.222826270564436
t004,4,18.99211394731583
t005,5,18.410303711026806
t006,6,18.679102568406687
t007,7,5.9368064324898535
t008,8,2.0615142168503993
t009,9,12.513392573710483
t010,10,16.259810190050274
t011,11,17.314934468573043
t012,12,6.015978509184778
t013,13,11.78875110454152
t014,14,3.448863057007567
t015,15,16.044784090684878
t016,16,9.103217383151298
t017,17,14.418045128457003
t018,18,1.68930107128056
t019,19,8.010128677822959
t020,20,16.317072089269665
t021,21,1.3490087671605897
t022,22,3.631193607321804
t023,23,3.084203250874178
t024,24,8.452497346787876
t025,25,9.241502423929864
t026,26,17.004143193097434
t027,27,17.45773715843018
t028,28,5.402871527688678
t029,29,17.755715611640866
t030,30,6.396923668546022
t031,31,17.601001692635762
t032,32,1.2501818982732282
t033,33,6.529011749644197
t034,34,13.96094128397399
t035,35,1.153500896610062
t036,36,19.799207680843615
t037,37,9.688575829168574
t038,38,2.107117349698885
t039,39,15.646739704854072
t040,40,19.772998165205887
t041,41,4.848736047805613
t042,42,12.191483576145627
t043,43,15.336160445280283
t044,44,2.018006753688357
t045,45,3.9241643657711
t046,46,7.8869360690141175
t047,47,17.382593685954976
t048,48,15.222503762326108
t049,49,17.397860145180395
t050,50,1.1329174308186118
t051,51,2.1470894377136873
t052,52,13.52630391272008
t053,53,10.455790757199848
t054,54,5.8957031576540295
t055,55,1.1031586716041915
t056,56,5.666192090509146
t057,57,7.580031911066258
t058,58,11.636234775401906
t059,59,11.74788039735405
t060,60,7.5956452503029075
t061,61,3.832305184182299
t062,62,7.397814836106969
t063,63,10.036648669087995
t064,64,4.235410677295572
t065,65,14.476593690211747
t066,66,3.1508569016133787
t067,67,13.400869300697327
t068,68,10.91658133268085
t069,69,8.130476455779256
t070,70,14.333412951114783
t071,71,1.0029366007259286
t072,72,7.0181318764935074
t073,73,5.511376777142996
t074,74,14.68234290268355
t075,75,5.591087295729793
t076,76,10.327958738351207
t077,77,6.42661065870706
t078,78,4.8038641487447
t079,79,13.720412226861962
t080,80,12.971949710065239
t081,81,14.720310513901559
t082,82,3.2858213284452455
t083,83,17.232035120118546
t084,84,8.176765061624533
t085,85,6.386125141097456
t086,86,4.258380866222661
t087,87,11.3555980566676
t088,88,7.618743616746057
t089,89,12.542005410995564
t090,90,8.51654794540242
t091,91,15.095126727185551
t092,92,13.231850344923393
t093,93,13.720062943689868
t094,94,7.25439794428015
t095,95,11.28689734707527
t096,96,7.999611282596027
t097,97,5.741247553618555
t098,98,12.35563669978643
t099,99,15.561471757324663
