skill,skill_id,valuation
arabic,17,40
sharepoint,132,20
swedish,142,35
bootstrap,28,40
cad/cam,37,54
cms,40,34
java,83,43
youtube,174,18
email marketing,59,33
system admin,143,32
flyer design,67,34
psd to html,122,39
electronics,58,23
sales,128,45
word,170,49
delphi,51,36
wordpress,171,47
android,13,20
video services,156,29
website design,166,39
joomla,0,0
php,0,0
javascript,0,0
xml,0,0
data entry,0,0
seo,0,0
excel,0,0
pdf,0,0
graphic design,0,0
logo design,0,0
photoshop,0,0
photoshop design,0,0
mysql,0,0
html,0,0
drupal,0,0
jquery / prototype,0,0
css,0,0
iphone,0,0
electrical engineering,0,0
microcontroller,0,0
pcb layout,0,0
c programming,0,0
