skill,skill_id,valuation
t000,0,16.229055981892706
t001,1,13.414996789378177
t002,2,15.836592756671633
t003,3,19.633759210374738
t004,4,2.1658137172445406
t005,5,9.97660922555476
t006,6,19.240111907796052
t007,7,9.134660057056855
t008,8,18.25914574200262
t009,9,3.175033098836247
t010,10,3.0834053110798636
t011,11,8.688150601446164
t012,12,14.49742330293218
t013,13,11.68410440810564
t014,14,7.222156990849086
t015,15,5.59208954440998
t016,16,16.92935113384616
t017,17,5.609827073512536
t018,18,8.769551449687361
t019,19,1.0557590772777776
t020,20,6.452527539467616
t021,21,18.090033428728468
t022,22,19.783425610370216
t023,23,7.378665656375158
t024,24,19.37561168190898
t025,25,15.472477966449246
t026,26,5.9449688676469
t027,27,3.8648426546484913
t028,28,4.822372091369376
t029,29,17.359642220250258
t030,30,8.696232892725899
t031,31,10.054765797956168
t032,32,3.2814587811432943
t033,33,5.0822972375197875
t034,34,4.271136574527907
t035,35,8.72250025027056
t036,36,18.726577153121955
t037,37,8.568165354912281
t038,38,2.2134075885059508
t039,39,2.135854113217668
t040,40,11.336023048606283
t041,41,4.937643515978811
t042,42,13.48141373681094
t043,43,12.595493708253954
t044,44,4.58727407058182
t045,45,3.2702905472693047
t046,46,12.35870956957375
t047,47,3.648961213306654
t048,48,13.85828206284167
t049,49,8.168426906972222
t050,50,13.944352702412262
t051,51,15.03702227989109
t052,52,14.358750954511612
t053,53,19.5187164722827
t054,54,12.163492885006942
t055,55,15.132113089552563
t056,56,2.5592957519698123
t057,57,2.9330674556968246
t058,58,9.320604621197122
t059,59,7.431635349007263
t060,60,3.535821492965961
t061,61,6.29423643773115
t062,62,7.045419398670731
t063,63,15.638474661799375
t064,64,9.647763963756466
t065,65,6.0678606792102725
t066,66,15.870104999759628
t067,67,4.288550381797107
t068,68,16.8896858732208
t069,69,6.368251200320433
t070,70,2.0627268340863427
t071,71,19.336567123932593
t072,72,14.02803968762857
t073,73,2.061689101005974
t074,74,18.05870485193022
t075,75,12.691863706830414
t076,76,1.6163953391207593
t077,77,9.370279333499434
t078,78,9.136069402932636
t079,79,18.893869047116777
t080,80,15.729339533047149
t081,81,7.496928592327784
t082,82,7.9933568052799755
t083,83,12.109724274517701
t084,84,4.642629168704865
t085,85,9.539167990262264
t086,86,5.112251614213701
t087,87,10.141012909038668
t088,88,16.356907450698767
t089,89,2.1283539861678333
t090,90,6.124404611718574
t091,91,16.480438353589225
t092,92,1.9423048208731324
t093,93,8.477191064701515
t094,94,15.557662835279402
t095,95,1.7574315198502464
t096,96,10.203394580667945
t097,97,4.585941669844986
t098,98,6.106022852821281
t099,99,10.274233940097245
