skill,skill_id,valuation
xxx,173,23
latex,88,23
user interface / ia,154,18
sharepoint,132,15
creative writing,45,18
german,70,19
virtuemart,159,16
customer support,47,23
poster design,116,22
robotics,126,3
system admin,143,20
matlab &amp; mathematica,97,13
technical writing,145,20
ebooks,53,23
research,124,26
asp,21,24
brochure design,29,30
ecommerce,54,17
t-shirts,144,16
social networking,135,14
c# programming,35,28
metatrader,99,24
delphi,51,18
video broadcasting,155,13
photo editing,110,9
business plans,33,19
software testing,137,24
jquery / prototype,86,21
asterisk pbx,22,24
cad/cam,37,14
3d animation,1,14
business cards,32,13
link building,90,23
pcb layout,107,13
proofreading,121,20
after effects,9,21
greek,73,9
apache,16,19
copy typing,42,9
database administration,50,13
joomla,85,20
css,46,13
photoshop,112,14
translation,149,11
website design,166,19
data entry,48,9
excel,62,13
articles,20,20
software architecture,136,17
copywriting,43,29
article rewriting,0,0
mysql,0,0
website management,0,0
editing,0,0
graphic design,0,0
academic writing,0,0
powerpoint,0,0
project management,0,0
html,0,0
ajax,0,0
anything goes,0,0
seo,0,0
wordpress,0,0
php,0,0
voip,0,0
data processing,0,0
internet marketing,0,0
flash,0,0
xml,0,0
3d rendering,0,0
3d modelling,0,0
autocad,0,0
logo design,0,0
banner design,0,0
flyer design,0,0
.net,0,0
bulk marketing,0,0
magento,0,0
