skill,skill_id,valuation
miva merchant,947,136
public relations industry,1173,312
business plan,219,81
mass email marketing,904,324
internet radio,759,93
e-publishing,513,121
order entry,1048,312
office 365,1020,221
undefined,1459,19
oauth,1017,288
malay,885,168
mercurial,929,333
tropo,1442,205
atmel avr,132,167
immigration,731,260
cassandra,256,259
comic writing,325,206
fun,641,214
fashion modeling,586,207
sql development,1355,286
indonesian,737,235
mcp,913,170
video art,1487,275
arm,114,143
compositing,339,314
smart phone applications,1295,288
sugarcrm,1379,251
system design,1391,232
moodle,965,174
data analysis,437,182
scheme,1253,235
localization,866,257
sales management,1236,300
cisco asa,282,83
german,655,302
change management,262,149
e-pub formatting,512,171
tumblr,1444,179
reverse engineering,1212,243
voice broadcasting,1522,227
generator,653,242
statistics,1367,256
invoicing,770,315
database development,457,185
autodesk inventor,142,87
screenwriting,1257,286
color design,318,150
code design,309,109
color concepts,317,287
avid,147,303
portuguese,1129,334
dojo,499,302
art,115,144
web strategy,1573,215
ad management,37,269
controller,374,249
swing,1384,189
database servers,463,124
captcha,250,166
public speaking,1174,215
plc,1119,260
aerospace engineering,55,361
homesite,711,230
web content writing,1548,247
intranet,766,145
image advertising,728,198
software solutions,1334,208
oracle dba,1046,225
film editing,598,333
sales presentations,1239,270
directx,491,84
on page,1023,355
information technology industry,743,173
business models,217,270
producer,1151,177
educational institutions,529,268
static html,1366,364
clay sculpting,287,136
stored procedures,1370,229
django framework,497,233
corporate branding,385,215
access,21,205
proofreading,1163,107
social media marketing,1315,354
application development,100,305
academic writing,20,184
apache,86,229
payment gateway integration,1075,145
rest,1206,156
iphone development,781,234
blackberry,172,215
film,596,70
indesign,736,250
payroll,1080,275
web developer,1552,239
app development,93,277
sales,1232,185
graphic design,688,260
asp.net,128,246
twitter,1448,232
3d,0,0
3d modeling,0,0
adobe photoshop,0,0
corel draw,0,0
design,0,0
drafting,0,0
logo design,0,0
microsoft,0,0
modeling,0,0
rendering,0,0
sketchup,0,0
editing,0,0
reports,0,0
technical documentation,0,0
technical writing,0,0
usability testing,0,0
writing,0,0
advertising,0,0
article writing,0,0
creative writing,0,0
marketing,0,0
dreamweaver,0,0
flash,0,0
html,0,0
ms,0,0
ms office,0,0
cpanel,0,0
customer support,0,0
developer,0,0
management,0,0
psd,0,0
psd to html,0,0
responsive web design,0,0
self,0,0
twitter bootstrap,0,0
web design,0,0
whmcs,0,0
wordpress,0,0
wordpress development,0,0
ajax,0,0
android,0,0
animation,0,0
css,0,0
css3,0,0
facebook,0,0
flash animation,0,0
html5,0,0
iphone,0,0
iphone application development,0,0
joomla,0,0
jquery,0,0
magento,0,0
mysql,0,0
php,0,0
psd to wordpress,0,0
seo,0,0
templates,0,0
xhtml,0,0
poems,0,0
poetry,0,0
c,0,0
c#,0,0
programming,0,0
sql,0,0
visual c#,0,0
article editing,0,0
article marketing,0,0
article rewriting,0,0
articles,0,0
blog marketing,0,0
blog writing,0,0
blogging,0,0
freelance,0,0
rewriting,0,0
web content,0,0
web content creation,0,0
smo,0,0
e-books,0,0
drupal,0,0
linux,0,0
linux server,0,0
smarty,0,0
software,0,0
zend,0,0
c++,0,0
computer science,0,0
cvs,0,0
eclipse,0,0
hibernate,0,0
j2ee,0,0
java,0,0
javascript,0,0
jboss,0,0
maven,0,0
oracle,0,0
php 5,0,0
pl,0,0
real estate,0,0
science,0,0
struts,0,0
svn,0,0
symfony,0,0
tomcat,0,0
uml,0,0
vista,0,0
windows,0,0
xml,0,0
adobe illustrator,0,0
artist,0,0
fine art,0,0
illustration,0,0
vector graphics,0,0
vector illustration,0,0
asp,0,0
com,0,0
corporate,0,0
environmental,0,0
finance,0,0
http,0,0
intellectual property,0,0
litigation,0,0
skill,0,0
tax,0,0
collections,0,0
editorial consulting,0,0
event management,0,0
event planning,0,0
focus,0,0
photography,0,0
promotions,0,0
selling,0,0
active directory,0,0
clean,0,0
electronics,0,0
engineering,0,0
firewalls,0,0
iis,0,0
medical,0,0
networking,0,0
shell scripting,0,0
unix,0,0
web servers,0,0
analysis,0,0
matlab,0,0
research,0,0
cartooning,0,0
internet marketing,0,0
project management,0,0
video,0,0
video editing,0,0
backlinking,0,0
consultant,0,0
lead generation,0,0
web 2.0,0,0
