skill,skill_id,valuation
ruby on rails,127,12
customer support,47,5
oracle,106,9
creative writing,45,11
arduino,18,9
invitation design,79,7
xxx,173,6
bootstrap,28,11
microsoft exchange,102,9
typography,151,12
user interface / ia,154,8
product design,119,8
arabic,17,13
sharepoint,132,8
telemarketing,147,8
latex,88,13
polish,115,14
virtuemart,159,8
embedded software,60,10
amazon web services,12,4
classifieds posting,39,9
copy typing,42,11
brochure design,29,8
software testing,137,7
ajax,10,4
voip,162,8
prestashop,118,12
marketing,95,8
xml,172,4
mac os,93,6
shell script,133,12
stationery design,140,5
web hosting,163,6
windows desktop,168,5
ecommerce,54,6
3d rendering,3,5
videography,157,8
pdf,108,12
bulk marketing,30,4
3d animation,1,10
drupal,52,9
flash,66,8
anything goes,15,5
proofreading,121,5
game design,69,9
3ds max,4,9
delphi,51,10
asp,21,12
web search,165,10
electronics,58,6
audio services,23,5
after effects,9,5
business analysis,31,9
statistics,141,11
book writing,27,5
video broadcasting,155,4
mathematics,96,6
python,123,5
spanish,138,5
sql,139,9
transcription,148,8
microcontroller,100,10
perl,109,11
algorithm,11,10
metatrader,99,7
database administration,50,9
pcb layout,107,8
magento,94,6
finance,64,5
blog,26,9
music,104,5
photo editing,110,8
actionscript,7,7
unix,153,7
email marketing,59,9
jquery / prototype,86,11
asterisk pbx,22,6
ghostwriting,71,10
greek,73,13
voice talent,161,4
illustration,75,12
css,46,9
wordpress,171,10
facebook marketing,63,9
php,114,8
internet marketing,78,11
illustrator,76,9
software architecture,136,8
c programming,34,3
website design,166,12
web scraping,164,9
data processing,49,8
html,74,14
article rewriting,19,11
iphone,81,6
data entry,48,8
translation,149,10
.net,0,8
mysql,105,5
graphic design,72,10
articles,0,0
joomla,0,0
link building,0,0
seo,0,0
advertising,0,0
linux,0,0
excel,0,0
photoshop,0,0
banner design,0,0
logo design,0,0
