skill,skill_id,valuation
microsoft exchange,102,3
telemarketing,147,7
virtuemart,159,9
telecommunications engineering,146,6
invitation design,79,7
embedded software,60,5
xxx,173,10
electronic forms,57,5
ruby on rails,127,8
oracle,106,7
robotics,126,8
poster design,116,12
unity 3d,152,7
forum posting,68,10
latex,88,10
product design,119,10
arduino,18,13
concept design,41,7
typography,151,8
bootstrap,28,8
actionscript,7,10
photo editing,110,8
after effects,9,8
audio services,23,10
c# programming,35,10
delphi,51,9
link building,90,8
t-shirts,144,12
asterisk pbx,22,7
drupal,52,8
voip,162,8
java,83,4
visual basic,160,10
game design,69,7
sql,139,9
finance,64,11
book writing,27,8
xml,172,8
3ds max,4,8
copy typing,42,9
unix,153,6
psd to html,122,2
magento,94,10
music,104,6
software testing,137,9
photoshop design,113,8
blog,26,13
classifieds posting,39,8
database administration,50,9
asp,21,13
business plans,33,7
sem / adwords,130,6
social networking,135,7
ghostwriting,71,10
python,123,9
c++ programming,36,7
caricature &amp; cartoons,38,6
spanish,138,11
videography,157,4
3d modelling,2,11
electrical engineering,56,10
mac os,93,5
email marketing,59,7
ebooks,53,10
website management,167,8
3d rendering,3,10
cad/cam,37,5
video broadcasting,155,10
technical writing,145,7
pdf,108,6
leads,89,8
research,124,11
cms,40,10
accounting,6,5
electronics,58,8
business cards,32,9
flyer design,67,9
transcription,148,11
apache,16,7
perl,109,10
mobile phone,103,6
copywriting,43,8
website design,166,10
wordpress,171,5
article rewriting,19,8
iphone,81,7
joomla,85,5
facebook marketing,63,8
graphic design,72,7
articles,20,5
logo design,92,3
internet marketing,78,7
banner design,25,8
mysql,105,5
academic writing,5,11
php,114,4
data processing,49,9
html,74,9
seo,131,11
photoshop,112,7
web search,0,0
illustration,0,0
illustrator,0,0
youtube,0,0
software architecture,0,0
css,0,0
data entry,0,0
excel,0,0
virtual assistant,0,0
translation,0,0
proofreading,0,0
reviews,0,0
