skill,skill_id,valuation
t000,0,6.565380605483007
t001,1,10.929708529156011
t002,2,10.078575061082633
t003,3,13.986554601797529
t004,4,16.731460207689658
t005,5,14.834075767086281
t006,6,11.066910312316281
t007,7,18.393656682560966
t008,8,14.707186345426317
t009,9,8.3132224131034
t010,10,5.416341425486617
t011,11,7.59196812495563
t012,12,10.355787770948618
t013,13,14.686528208871984
t014,14,5.886650585958079
t015,15,16.818990881219243
t016,16,1.8722156499457419
t017,17,4.962938729101539
t018,18,13.621501883764337
t019,19,5.519499775133598
t020,20,10.995087155598373
t021,21,16.69944076265894
t022,22,18.43587416229329
t023,23,7.8051288735330004
t024,24,9.5903618303657
t025,25,16.47825668124422
t026,26,10.769612827901284
t027,27,2.034440873946174
t028,28,14.612930082290594
t029,29,17.350454517392258
t030,30,16.39330658923258
t031,31,2.329584764716193
t032,32,15.380641548691981
t033,33,19.570243473171324
t034,34,13.578700786773524
t035,35,14.272163198478694
t036,36,11.134356714525607
t037,37,15.559266844773095
t038,38,1.0212402201537767
t039,39,9.12259904504276
t040,40,1.0587766029464682
t041,41,4.837021383131693
t042,42,7.56696627331757
t043,43,6.879723479343619
t044,44,15.655441192382265
t045,45,11.051341459378637
t046,46,14.919770038767378
t047,47,2.793398708843254
t048,48,7.5232461148760725
t049,49,8.535976523457697
t050,50,18.13843323579329
t051,51,15.13497973071583
t052,52,18.818608621621763
t053,53,16.830942027700807
t054,54,15.34467397216804
t055,55,2.1159456732603124
t056,56,19.967119665240656
t057,57,11.188122237516113
t058,58,12.477750771523638
t059,59,11.026150602967801
t060,60,6.9382043713428505
t061,61,11.621386473247526
t062,62,12.332139337958896
t063,63,1.6962977499008343
t064,64,11.808695538256096
t065,65,18.778181786554207
t066,66,8.044517766610593
t067,67,14.546519871589625
t068,68,6.541911958490947
t069,69,19.80448022801812
t070,70,15.465900529723347
t071,71,7.28679218766695
t072,72,16.96538725835153
t073,73,6.326246499824506
t074,74,9.71021246448773
t075,75,15.041671433903026
t076,76,11.459054903773417
t077,77,15.206783928190752
t078,78,8.024886967103427
t079,79,2.114919709031551
t080,80,7.207617400195887
t081,81,12.866733988887738
t082,82,18.480073914161775
t083,83,11.154182979010926
t084,84,15.739202951114954
t085,85,5.247087902954467
t086,86,12.314556603768143
t087,87,2.9786518278337266
t088,88,5.831508583937806
t089,89,7.18137671573948
t090,90,8.846443311853195
t091,91,6.454323673550619
t092,92,17.321377458666003
t093,93,15.44401109602795
t094,94,7.239732153554887
t095,95,19.49386266277979
t096,96,17.847832837008912
t097,97,17.75021655856873
t098,98,1.3105456515372806
t099,99,9.13029803050923
