skill,skill_id,valuation
t00,0,18.92391856945316
t01,1,4.047225975170069
t02,2,3.683240370117381
t03,3,8.51754400852556
t04,4,8.825754449759362
t05,5,12.58909282161893
t06,6,16.38553951855513
t07,7,4.525708399092153
t08,8,2.4441642630248586
t09,9,9.917648385002362
t10,10,4.880870112103412
t11,11,8.463235722049976
t12,12,10.83299654980522
t13,13,17.301924389669434
t14,14,18.423561487229225
t15,15,16.566646733701987
t16,16,13.442978890955185
t17,17,18.20115509371556
t18,18,7.5243194510265665
t19,19,18.549702367938973
t20,20,15.109301263269781
t21,21,16.45715258549678
t22,22,15.296294098403814
t23,23,18.238601376041164
t24,24,19.236294773501857
t25,25,1.3489149148755317
t26,26,15.224247937166057
t27,27,6.971772780956796
t28,28,12.088619097445239
t29,29,7.014229003627904
t30,30,6.89397057080038
t31,31,14.280555955968715
t32,32,19.007867152205733
t33,33,3.3143410350495177
t34,34,15.466045662986605
t35,35,10.460803691720944
t36,36,3.2833401218202387
t37,37,1.7238462392627962
t38,38,11.802113011049984
t39,39,8.570395994353094
t40,40,3.333115362417084
t41,41,3.6204825018919564
t42,42,9.749333597753212
t43,43,12.426518100745417
t44,44,15.40613115570177
t45,45,13.751499155638456
t46,46,12.571579709038366
t47,47,9.749843039606631
t48,48,18.56184015544289
t49,49,6.6664315046795455
