skill,skill_id,valuation
t00,0,18.22167969823061
t01,1,8.423581826231324
t02,2,11.661097502908191
t03,3,7.423397020164314
t04,4,7.548183710553588
t05,5,8.987608035318274
t06,6,3.9646912603542717
t07,7,11.66884982422704
t08,8,19.727127897429206
t09,9,18.130370105696866
t10,10,5.405822778904308
t11,11,15.77869521057939
t12,12,15.993528226389165
t13,13,12.329138844203843
t14,14,14.411995317332092
t15,15,4.970346230520798
t16,16,19.60849369627589
t17,17,7.861797310199723
t18,18,1.6916311840723877
t19,19,6.857669597137381
t20,20,12.674994423654892
t21,21,19.291373227962385
t22,22,17.780691614398748
t23,23,1.8665394419017327
t24,24,15.558200143537487
t25,25,15.44014218076769
t26,26,14.018846415512932
t27,27,7.7123831841341515
t28,28,17.70985216547438
t29,29,1.3300810924690343
t30,30,8.294226736694
t31,31,19.09565525688075
t32,32,17.371369207290787
t33,33,10.85847893168898
t34,34,10.969170571143595
t35,35,16.504912908519827
t36,36,15.485339505439676
t37,37,10.134053749297676
t38,38,2.798520263112196
t39,39,8.784560393491066
t40,40,18.287046213021156
t41,41,16.023607810284417
t42,42,19.0479321753171
t43,43,19.25896453291272
t44,44,18.078248583426383
t45,45,4.1363117387926085
t46,46,3.047222558884449
t47,47,2.7878033038307644
t48,48,1.3684305512157633
t49,49,15.558765160414124
