skill,skill_id,valuation
community media,333,166
comic writing,325,189
character modelling,267,156
data backup,439,169
contract negotiation,372,147
web campaigns,1541,143
apple developer,96,64
human resources consulting (hr),718,144
ez publish,573,156
healthcare software,704,190
community building,332,152
system software,1392,170
web content optimization,1547,90
editorial consulting,525,108
telugu,1417,144
crm,409,220
computer maintenance,345,94
calculus,239,61
e-business management,510,154
data architecture,438,177
prototype,1166,164
liveperson,862,65
cinematography,279,166
sales plan,1238,67
corporate law,391,74
online payments,1029,50
manufacturing design,891,130
web os,1560,90
bank reconciliation,154,166
amazon s3,73,154
business rescue,225,175
rf engineering,1215,110
apache mahout,87,104
tax reporting,1400,205
embedded development,546,59
java api,797,139
scorm,1256,85
iptables,785,26
sales brochures,1233,161
mcse,915,107
ad design,36,89
paypal api,1078,155
web security,1567,143
smm,1297,123
gps,683,115
book cover design,186,91
book illustration,187,84
essbase,562,187
3d design,10,116
rhel,1217,111
google+,680,134
experience design,569,158
direct mail pieces,486,137
film production,599,169
mail merge,881,152
sip,1288,188
data migration,445,172
visual basic.net,1513,60
adobe captivate,45,153
version control,1482,156
canvas prints,249,127
flyers,626,228
homesite,711,135
public relations (pr),1172,117
logistics,867,72
nosql,1015,120
active directory,32,126
moodle,965,184
cloud based,300,139
comic book art,322,18
oral communication,1047,73
music production,990,119
alfresco,65,146
corporate identity kit,389,140
windows server,1605,121
sage,1231,129
coaching,304,121
video conferencing,1491,132
ipod,783,125
mechanical product design,918,62
admin assistant,38,76
business coaching,206,149
software solutions,1334,121
murals,987,134
movie magic screenwriter,969,187
packaging design,1067,83
textile design,1424,156
concept development,354,75
saas,1230,92
social marketing,1309,184
e-pub formatting,512,177
sass,1251,164
pic,1111,40
web search,1566,186
mechanical engineering,917,67
virtualization,1507,159
game testing,650,139
freebsd,633,123
photo manipulation,1097,146
business writing,228,181
web standards,1572,121
comics,326,161
manual testing,889,218
alpha,69,41
2d art,5,110
flowcharts,624,241
2d animation,4,166
bgp,166,152
hindi,708,152
socialengine,1323,105
database development,457,107
medical billing,922,135
controller,374,131
civil engineering,286,169
art,115,109
prototyping,1167,111
business letters,215,142
facebook fan page creation,578,92
sales management,1236,141
autodesk autocad,141,82
insurance industry,748,190
git,662,160
tcp/ip,1401,137
youtube api,1632,181
cad/cam,237,143
network administration,999,74
open office,1033,138
web games,1554,135
sap,1248,141
crm databases,410,127
e-advertising,508,179
tourism,1434,181
social media consulting,1313,192
appointment setting,104,124
telnet,1416,108
portuguese translation,1130,80
blog design,178,132
content management system (cms),365,100
ffmpeg,590,128
motion graphics,968,117
ebook writing,516,151
ejb,533,183
article submission,120,75
it training,789,112
inbound marketing,734,125
fashion illustration,585,52
digital painting,483,190
desktop support,474,101
football,629,173
invoicing,770,144
health insurance,703,69
video games,1494,124
cartooning,254,101
sql injection,1356,94
network security,1001,140
rdbms,1187,158
data encoding,442,64
