skill,skill_id,valuation
korean,87,7
telemarketing,147,6
bootstrap,28,5
user interface / ia,154,10
forum posting,68,11
product design,119,5
oracle,106,10
japanese,82,4
arabic,17,10
swedish,142,10
robotics,126,7
unity 3d,152,9
sharepoint,132,4
covers &amp; packaging,44,11
amazon web services,12,9
simplified chinese (china),134,9
latex,88,7
travel writing,150,7
virtuemart,159,9
creative writing,45,6
videography,157,8
social networking,135,11
pcb layout,107,9
prestashop,118,10
stationery design,140,9
advertising,8,4
ajax,10,10
email marketing,59,11
mechanical engineering,98,9
perl,109,10
c++ programming,36,7
drupal,52,10
voice talent,161,4
windows desktop,168,13
voip,162,11
metatrader,99,7
sem / adwords,130,8
project management,120,5
microsoft access,101,13
web search,165,13
3d modelling,2,8
research,124,9
system admin,143,10
flash,66,10
music,104,2
business analysis,31,12
anything goes,15,11
electronics,58,7
actionscript,7,15
asterisk pbx,22,12
caricature &amp; cartoons,38,7
statistics,141,14
technical writing,145,3
indesign,77,2
autocad,24,10
powerpoint,117,9
3d animation,1,10
finance,64,13
video broadcasting,155,9
game design,69,10
python,123,10
sales,128,8
ipad,80,10
business cards,32,8
unix,153,12
pdf,108,7
microcontroller,100,9
algorithm,11,11
transcription,148,8
shell script,133,5
ecommerce,54,14
blog,26,12
photography,111,4
jquery / prototype,86,7
psd to html,122,7
apache,16,1
c# programming,35,10
bulk marketing,30,8
brochure design,29,6
book writing,27,6
php,114,9
illustrator,76,9
translation,149,10
web scraping,164,12
linux,91,10
software architecture,136,10
.net,0,12
logo design,92,5
mysql,105,10
c programming,34,11
html,74,2
iphone,81,7
illustration,75,11
academic writing,5,7
copywriting,43,8
internet marketing,78,7
website design,166,11
graphic design,72,5
wordpress,171,9
android,13,9
marketing,0,0
business plans,0,0
greek,0,0
photoshop,0,0
photo editing,0,0
photoshop design,0,0
video services,0,0
cms,0,0
matlab &amp; mathematica,0,0
mathematics,0,0
css,0,0
javascript,0,0
mac os,0,0
magento,0,0
mobile phone,0,0
banner design,0,0
electrical engineering,0,0
joomla,0,0
