skill,skill_id,valuation
ppc,1140,87
website monetization,1585,116
graphic designer,689,107
faxing,588,65
miva merchant,947,132
varnish,1470,79
soundedit,1342,177
youtube,1631,141
ebook,515,150
technical illustration,1407,105
tax law,1398,108
ms vc++,980,129
beos,164,231
mpls,971,193
web content optimization,1547,222
danish,434,139
content design,361,113
b2b,150,141
business rescue,225,169
mt4,983,148
websites,1589,159
telugu,1417,100
calculus,239,126
java api,797,144
bbpress,162,132
abap,18,169
embedded development,546,148
level design,846,142
microsoft excel powerpivot,936,135
community media,333,122
undefined,1459,117
jewelry design,806,75
integrated circuit design,749,174
tk,1432,141
malay,885,161
plumbing,1121,185
blog,176,191
apple iworks,97,178
contract law,371,102
good data,667,173
pentaho,1088,134
microsoft azure,935,94
oracle database,1045,46
photoshop design,1102,104
renewable energy,1198,126
liferay,848,134
web analytics,1537,87
vbulletin,1476,80
style guide development,1376,153
book cover design,186,141
anime,83,78
android sdk,81,126
asp classic,127,137
business letters,215,77
facebook api,575,186
web search,1566,124
caricatures,252,61
business valuation,227,96
video ads,1486,189
nginx,1007,146
comics,326,150
sas,1250,72
appcelerator titanium,95,159
magazine design,877,85
data warehouse,452,119
git,662,133
kentico,819,149
sendmail,1272,138
blog development,179,98
norwegian,1014,165
web crawling,1550,120
desktop publishing,473,103
flyers,626,81
social media coaching,1312,182
computer networking,346,112
video art,1487,105
design research,468,159
penetration testing,1087,144
dutch,506,41
spree,1350,182
web standards,1572,93
portrait illustration,1127,148
continuous integration,370,116
chinese,275,73
marketing management,897,100
socialengine,1323,141
citrix,284,115
script writing,1258,123
lean,840,190
cloud based,300,118
ui design,1456,149
manga,888,162
white paper writing,1593,134
circuit design,280,90
glassfish,664,101
core java,381,96
color design,318,189
autodesk mudbox,144,128
wedding photography,1590,90
presentation design,1141,191
elastic,534,124
3d models,13,134
data processing,447,155
youtube api,1632,166
paypal api,1078,126
informatica,741,97
jboss,802,28
blender3d,175,132
process design,1149,116
organizational development,1052,86
rpg,1224,115
fashion illustration,585,126
.com,0,140
other - internet marketing,1060,175
public relations (pr),1172,146
qa,1180,122
unity 3d,1460,60
performance tuning,1090,174
infographics,740,89
wiki,1596,95
office management,1021,150
litigation,859,101
forum posting,631,157
avid,147,190
vtiger,1529,171
textile design,1424,110
video conferencing,1491,125
computer science,348,164
xml web services,1623,93
node.js,1009,76
video streaming,1500,148
robohelp,1220,145
electronics,540,51
wordpress plugin,1615,132
call handling,244,75
contracts,373,130
paypal integration,1079,90
google website optimizer,679,3
firewalls,613,118
lighttpd,850,116
affiliate marketing,57,133
english translation,554,142
grant writing,686,123
linq to sql,854,112
webmaster,1578,164
vmware,1521,144
google docs,673,128
joomla!,808,124
song writing,1338,106
web presence,1562,94
audio books,133,68
ldap,836,161
game testing,650,88
iphone sdk,782,91
bigcommerce,167,138
voip,1526,219
polish,1124,135
sequential art,1274,103
cloud applications,299,159
social media optimization (smo),1316,47
engineering,550,87
microsoft sql server,941,63
dreamweaver,503,220
3ds max,17,159
ms excel,973,117
content writing,369,114
project management,1160,218
analysis,75,64
email,541,172
templates,1418,180
skill,1292,154
self,1266,169
seo,1273,181
bookkeeping,190,66
programming,1158,163
plugins,1120,176
zend,1634,196
academic writing,20,133
reviews,1213,144
facebook,574,203
digital,479,133
character design,265,153
fireworks,614,127
web programming,1564,62
cakephp,238,134
microsoft word,944,104
administrative support,40,126
real estate,1188,84
ipad,774,170
authorize.net,139,161
flash animation,619,170
spelling,1346,92
twitter bootstrap,1449,139
3d animation,9,94
open source,1034,181
web design,1551,116
articles,122,145
amazon,70,112
web development,1553,159
editing,524,96
acrobat,0,0
design,0,0
excel,0,0
graphic design,0,0
indesign,0,0
management,0,0
management software,0,0
microsoft,0,0
powerpoint,0,0
software,0,0
communication skills,0,0
english,0,0
hindi,0,0
html,0,0
java,0,0
linux,0,0
mongodb,0,0
ms,0,0
mysql,0,0
perl,0,0
php,0,0
postgresql,0,0
python,0,0
testing,0,0
xml,0,0
business development,0,0
business planning,0,0
consultant,0,0
content management,0,0
developer,0,0
fundraising,0,0
press releases,0,0
proposal writing,0,0
quickbooks,0,0
reports,0,0
research,0,0
twitter,0,0
writing,0,0
clean,0,0
consulting,0,0
creative writing,0,0
ghost writing,0,0
mac os,0,0
proofreading,0,0
technical writing,0,0
training,0,0
vb script,0,0
windows,0,0
windows server,0,0
css,0,0
internet marketing,0,0
joomla,0,0
logo design,0,0
marketing,0,0
psd,0,0
wordpress,0,0
magento,0,0
opencart,0,0
web landing pages,0,0
woocommerce,0,0
zen cart,0,0
basic,0,0
data mining,0,0
ms word,0,0
pdf,0,0
vba,0,0
vba programming,0,0
visual basic,0,0
web scraping,0,0
google adwords,0,0
search engine optimization (seo),0,0
sem,0,0
social media marketing,0,0
ajax,0,0
asp,0,0
asp.net,0,0
c,0,0
c#,0,0
jquery,0,0
mvc,0,0
sql,0,0
sql server,0,0
visual studio,0,0
android,0,0
psd to html,0,0
psd to wordpress,0,0
adobe creative suite,0,0
brochures,0,0
cover design,0,0
materials,0,0
mobi,0,0
publishing,0,0
typography,0,0
xhtml,0,0
asp.net mvc,0,0
ecommerce,0,0
drupal,0,0
3d modeling,0,0
autodesk maya,0,0
drawing,0,0
fine art,0,0
flash,0,0
graphics,0,0
maya,0,0
web graphics,0,0
3d,0,0
architecture,0,0
cad,0,0
sketchup,0,0
vectorworks,0,0
adobe after effects,0,0
adobe indesign,0,0
adobe photoshop,0,0
pixologic zbrush,0,0
adobe illustrator,0,0
animation,0,0
game design,0,0
advertising,0,0
apple developer,0,0
com,0,0
film,0,0
http,0,0
ios,0,0
producer,0,0
.net,0,0
access,0,0
blog design,0,0
c++,0,0
cpanel,0,0
dns,0,0
erp,0,0
google adsense,0,0
iis,0,0
lead generation,0,0
link building,0,0
modeling,0,0
oracle,0,0
sap,0,0
security,0,0
social media integration,0,0
video,0,0
vista,0,0
visual c++,0,0
vpn,0,0
wordpress development,0,0
yahoo,0,0
application development,0,0
css3,0,0
